0.000000000000000000e+00,1.000000000000000000e+02
6.480000000000000000e+02,9.968698731462562534e+01
4.613000000000000000e+03,9.863453776526337435e+01
6.907000000000000000e+03,9.784507449598736173e+01
1.106900000000000000e+04,9.756016832560872842e+01
1.297000000000000000e+04,9.757205514453815454e+01
1.857600000000000000e+04,9.687889857163142437e+01
1.897500000000000000e+04,9.726176549821367701e+01
2.054600000000000000e+04,9.745663640539379458e+01
2.108600000000000000e+04,9.808770411324792349e+01
2.301400000000000000e+04,9.803765145750185184e+01
2.685000000000000000e+04,9.761929613076564749e+01
3.318100000000000000e+04,9.731864813178951579e+01
4.187700000000000000e+04,9.722335089993619306e+01
4.682400000000000000e+04,9.662772414557078093e+01
4.951100000000000000e+04,9.669882260626266657e+01
5.490100000000000000e+04,9.628639928956155813e+01
5.709000000000000000e+04,9.630944140541734555e+01
5.799300000000000000e+04,9.596600433904569627e+01
6.006200000000000000e+04,9.670876986541162523e+01
6.072700000000000000e+04,9.624134242493255442e+01
6.204500000000000000e+04,9.658766317088166886e+01
6.936600000000000000e+04,9.747708881594877539e+01
7.690000000000000000e+04,9.746602376576893789e+01
8.706300000000000000e+04,9.764935594562528820e+01
9.463600000000000000e+04,9.704970500298868785e+01
1.039650000000000000e+05,9.783660401738933388e+01
1.086980000000000000e+05,9.839056667460400263e+01
1.121970000000000000e+05,9.847745414583755519e+01
1.189820000000000000e+05,9.825557161868256628e+01
1.199490000000000000e+05,9.781975169417444249e+01
1.207440000000000000e+05,9.700289577164815569e+01
1.296300000000000000e+05,9.735521532911707254e+01
1.322500000000000000e+05,9.773752531185085957e+01
1.417750000000000000e+05,9.768174854930120432e+01
1.430300000000000000e+05,9.736255969125930676e+01
1.463180000000000000e+05,9.760843873509965363e+01
1.484970000000000000e+05,9.705112923604843900e+01
1.514320000000000000e+05,9.844618486938097135e+01
1.614570000000000000e+05,9.835519403508837399e+01
1.640220000000000000e+05,9.827019317103716389e+01
1.695080000000000000e+05,9.852137499839481904e+01
1.727740000000000000e+05,9.943332426449629224e+01
1.730680000000000000e+05,9.856110886902852997e+01
1.807290000000000000e+05,9.937078794961449546e+01
1.821540000000000000e+05,9.933880425725799057e+01
1.830080000000000000e+05,1.002360742753521663e+02
1.891410000000000000e+05,1.002034043458200614e+02
1.939230000000000000e+05,1.005178345702272082e+02
1.962860000000000000e+05,1.007109396590026336e+02
2.010890000000000000e+05,1.006733817733117036e+02
2.040180000000000000e+05,1.009616718023577420e+02
2.131660000000000000e+05,1.014874945292459358e+02
2.147650000000000000e+05,1.012505773784033920e+02
2.210740000000000000e+05,1.010971226266460974e+02
2.226810000000000000e+05,1.017916005741381440e+02
2.429120000000000000e+05,1.030301451466078788e+02
