"jumpTimes","jumpSizes"
0,100
40,98.7709587883641
2712,99.3774707023713
6226,99.8230013482866
9759,100.527547206501
13304,100.750006024251
13611,100.859885892804
17160,101.148535015431
25011,100.839910251798
27549,101.07693487391
30169,100.794683555664
30246,101.984174644127
35737,102.130557286092
39299,101.943801170769
39461,101.963737644058
41259,101.386426293359
41486,101.5306739022
41600,101.831370627571
50477,102.022498508934
52722,102.594392867184
55144,102.552305998539
57637,103.259161918402
59109,103.089792523482
62337,102.527250278983
74538,102.310680501448
76079,102.243599420368
77201,102.635383869118
81755,102.916693372979
92471,103.1341567417
95960,102.972442287707
98547,102.957533412417
100119,102.884667154334
104198,103.113120455943
105369,102.616639815937
112160,103.151938481665
113983,102.834842670397
115758,102.010550206861
119956,101.888271814266
123316,102.023892573721
125496,102.423183240686
136096,102.241422840315
138395,101.955609680121
139112,101.652416749727
141751,102.441181322031
142497,102.19376728639
144994,102.243266525256
149290,101.430335056404
151223,101.500777589578
159357,101.660332613392
160767,101.317817525753
163096,101.177259382256
176200,101.210744211124
180020,101.389702508396
180484,101.799445021316
195688,102.245666299782
196640,102.987999425212
200583,103.704706365018
200897,104.215703536172
204296,103.362160590841
205407,103.163345417416
211054,103.121199591157
212628,103.039456717423
228560,102.994340585493
234842,102.987983761062
240475,102.772535890577
240594,104.33785698837
245257,104.19854163281
248398,104.098873045357
248887,104.416476979424
249904,104.270445053334
255089,104.185141730666
258250,104.120832733456
260081,104.310527406018
261811,104.778410677378
264682,105.38062238789
268953,106.244660471766
270598,105.842145372989
272346,106.270607165839
279540,106.122902130393
280635,106.134580121584
281105,106.44240821371
288168,106.226043352901
291188,106.200049130595
