"jumpTimes","jumpSizes"
0,100
4643,99.568277677955
6050,99.2948165969822
7518,98.3406679295917
12271,98.4406747579916
16458,98.0926368759803
21632,97.30281485601
25259,97.1792466217782
28936,96.4890123522259
29971,96.1965281650632
35707,95.7038473857083
43366,95.5361700671354
43665,95.3015223461662
44057,95.5980901951553
50635,96.1735647263392
52741,95.6101374709815
59499,95.021581011816
63650,95.378923210514
66811,94.9537001906162
68755,95.3240930837793
72449,95.1164499121335
73403,95.6348063416405
73702,96.6409168802464
83143,96.1693188824674
84594,96.4935282785113
91787,96.5355853615095
92655,97.1025918557227
96703,97.2717825772348
106806,96.8158581374026
107766,96.5203704384968
107899,97.1097049286788
108512,96.4701862798541
110014,96.5423938654134
111562,95.8626092422554
116615,95.3698709426405
117123,95.5059644722856
117984,94.5938149264565
131868,94.3134320032075
132828,94.4227643287454
159236,94.6915357252681
159852,94.3580506267486
159995,94.2540433243571
162241,94.4480362645849
165426,94.0692401746308
168477,94.1758752790451
175541,94.3980385795811
177104,95.0099077204979
189186,94.8286137224252
206116,93.7978477071582
206863,94.0571534691331
210798,94.1680532772159
216900,93.916461717668
219839,94.3000624167365
226749,94.2913698542638
227970,94.3536237453301
229943,94.2915603474546
239475,94.2810196864688
244657,95.3115906446385
254813,95.0641243779233
255125,95.4287444453529
264841,95.7987178115372
273527,95.9368283432499
275568,96.0630328209878
278879,95.6782948351182
282825,95.6419561634564
285358,96.3841081041127
288792,97.0688323011464
293637,96.5954889886235
299251,97.1895808857092
299871,97.0324140253453
