"jumpTimes","jumpSizes"
0,100
12340,99.3896082899308
20782,98.7750128591198
22756,98.5158837645039
25618,98.8189070598558
31158,99.8852970549059
45948,99.7462812324242
49554,100.033083698741
55453,100.220807589812
67451,99.9748742208765
68362,100.650867648011
70563,99.4029014571794
71719,98.8535265229911
73029,99.2169116007452
88137,99.2700787870283
95431,99.1970980642033
96664,98.8388695202633
98386,98.0948916418701
99280,98.7006804806882
103629,98.9793625614653
114918,98.6269426053711
116639,98.0374262210737
119547,98.856216359927
119762,98.486424626852
128939,97.9051786125318
132598,97.8290972864764
137846,96.6348543577766
139917,97.2657393916841
140559,97.2554667595953
142593,97.3465470255433
149146,97.6161986864293
155177,97.0898068766165
158901,96.1722754230738
163284,95.6756883325001
165782,95.8085743995757
166233,96.9415419858951
169574,96.1660925416143
170047,96.1807193629878
171560,96.0434239584542
171877,96.659174226065
177721,96.3555045783201
185430,96.2291781426517
191327,96.2967654745417
191804,95.7650185204135
193943,95.1593279716502
194351,95.7296909139692
196218,95.3273406063248
201456,95.2844492235148
202636,96.4865931339367
210210,97.1199004674464
211500,96.9551781767021
216307,97.6387747828596
218053,98.1231439373057
227340,98.3684911693019
228334,98.173999633911
229779,97.2050421561498
230702,97.3941331662553
237839,97.5789994342851
239450,97.142990020031
248635,96.6816687181387
254257,96.4437888512361
264208,96.2801693280392
264335,95.6691215182658
277915,96.1705514261019
280232,95.7702766672994
285448,95.8890607194268
286643,96.3316767267031
291549,95.9871582132989
291756,96.5412954592547
298985,96.2071547075593
