"jumpTimes","jumpSizes"
0,100
1771,100.131479972261
4718,100.058567055984
9302,99.9614949193939
16817,99.19762322393
17524,98.6398716101047
18009,98.7345737874425
23853,98.6526984100133
24433,99.3822704348292
27567,99.8079502059306
28994,99.207013968861
31677,98.9742726806702
35756,98.8488102263582
38957,98.469080272804
41297,98.3842768370686
45678,98.3979679490022
48926,99.0264125231856
54791,99.1815530607985
56576,99.178473634535
57259,98.4068767797952
64378,98.8094775741759
67474,99.0781097967458
69997,98.9112880309738
73128,98.3472997243902
75188,99.1558786852444
81410,98.2974537952236
82743,97.8351476846507
88790,98.1322316726114
91766,98.8021605849226
98562,98.4701007142094
99633,98.3544593767005
100041,98.6948327501745
103896,98.3430599391858
112091,98.3782514615852
114138,98.1140165634478
115532,97.9966060319252
126381,97.635500082213
133994,98.4454430211182
135197,98.3555781681881
135578,97.9525860629002
137322,98.4909786247155
138966,97.8050685422386
149763,97.8160876921965
150233,98.0052191846259
151298,97.7317451833944
152889,98.1225781289502
153248,97.6572707221499
158177,97.6678654668048
158543,97.3259931161814
159722,97.8917170860669
164601,97.5422547504418
168232,97.6432138818752
169574,97.6619575820972
177864,97.2644751677385
180855,98.0733407124551
195096,98.1822549259032
199554,97.751865899097
204740,98.2094618267802
204795,97.7827496580227
223467,98.4473762180046
226553,98.2731872080351
226848,98.737925409839
228060,97.6825698377356
235829,98.0302224072628
235900,99.1656262795121
241648,99.4903498986104
252441,99.5766302388136
253097,100.151328863771
253871,99.6090005735976
254578,99.276607565605
257691,99.3413470716753
260887,99.3054298957779
263486,99.7452521722553
265814,100.160215584618
266613,100.051555194033
267720,100.498784581583
268404,101.746453505155
276092,102.063017493404
280920,101.950074006749
282937,101.085304016278
285330,101.373547368161
294341,100.643883701062
295724,100.899413166007
