"jumpTimes","jumpSizes"
0,100
653,99.687075617796
2509,99.7514737024377
9717,100.157775268126
12440,99.5664094217146
15149,99.3239564924656
22368,99.7196515924563
27024,99.4318407382988
28987,100.468383315165
32232,100.511388392869
40816,99.8315545541061
45514,99.6539242054568
51077,99.9354086014719
51801,100.352386195945
52033,99.1944012990775
63619,98.4436418618574
65440,98.6623036552466
68210,97.7256056911092
69525,97.8975808064809
70336,97.7966172908882
70591,98.5776278907446
76313,98.1787570574057
77272,98.624765516629
79122,98.8141888545125
81608,98.2760514378869
83844,98.4941425349465
88094,99.2442060402379
89001,98.9362567529767
90845,98.8067669996858
91344,99.6123227870298
93318,99.6556006688575
93402,100.242858639216
94587,100.47055745662
102495,100.125475046737
104104,100.436544718036
108458,100.617915157561
115830,100.234758233593
118776,100.374198107047
120071,100.517927317866
136356,100.75835943842
136589,100.502122962595
136974,100.148292851322
140104,100.630385936041
145820,101.447891836949
152755,101.433769989536
159931,101.216357591034
171684,101.362602584167
173381,101.110612388536
187363,101.062021331932
187998,101.108094940798
189017,101.243738805641
190621,100.041090474642
191554,99.6912771802792
193137,99.1260329336298
195313,98.8877546596589
201709,98.5881813253717
204486,98.2437428062709
205262,97.9059815762213
206266,98.117832550171
209336,98.3640667106859
210427,99.4903143231574
211805,100.708249035639
217711,100.708057605518
226905,100.591122313882
234158,100.999809611986
243348,101.195260136747
248382,100.357803284261
250476,99.8159116761319
273273,99.5178176806848
275625,99.5341917029545
275755,99.2657298020306
276857,98.8769337455351
277792,98.548868717163
283658,98.604300407831
286158,97.9701994442379
