"jumpTimes","jumpSizes"
0,100
65,101.103655051745
1850,100.530719304982
2624,100.628174925693
3938,100.19616527621
6885,99.2707711480469
11543,99.1152383498693
23807,99.1687834805176
29823,99.2678703287373
40282,98.7031900087986
40487,98.0745276358486
45083,97.7840524136953
46651,97.6904335568635
49684,98.1129852549705
53201,98.3320536519748
55718,98.2853187244763
72926,99.0368468164
73242,98.8417213013711
77904,98.5984978428708
85641,98.2103638039354
89407,97.9612582643562
98854,97.6126552787108
99157,97.5413900169242
101510,97.4741931349933
102618,98.4105702340737
103544,97.9526108934188
106202,98.3328219641394
107944,97.431465020582
109060,97.2889686660238
117483,96.9639764544755
118223,96.8451992711065
119642,96.3716441671159
121206,96.3720356739775
122326,97.0013545081706
126058,96.2904554569119
130617,96.5024541003125
133237,96.5312090812972
139408,96.4988508046812
141890,96.6529851621361
143366,96.9609078868685
152073,98.2749796927532
155581,98.4799643465496
158693,98.3971549458181
162438,99.0024733086502
163449,99.3618351875989
165432,99.4614605937475
165850,99.4076036111377
168605,99.4949220267328
175443,99.4064617275457
180568,99.5722260658543
193896,98.7075651073293
196243,97.3937814228294
197652,98.0654736900873
209872,98.813347486938
210415,99.1322046420702
211362,98.6671481273783
214083,98.2956469269975
215353,97.6704279702278
216253,97.2870581641829
216833,97.3353572144706
222403,97.0177115197375
226865,97.5977038682227
227661,97.5927544535111
233214,97.0812305655862
236479,96.5786513248103
237899,96.8839841794587
241364,97.2985981006129
241884,97.4516989126691
243084,96.8516341255175
243779,96.5091380196452
246788,95.7651494619479
249841,96.2372516695077
250384,95.8904491321314
253843,95.5542069869458
260572,94.8580589426522
267054,94.6728965888188
269078,94.5223089076021
272951,94.581615629877
278218,94.8469916795838
282870,94.5435084690423
285917,94.4132408406164
286611,93.9880239032972
290080,94.3330844240258
292061,92.6091678873315
293972,93.042071447527
295803,93.0399311219683
298124,93.1155198866985
