"jumpTimes","jumpSizes"
0,100
2419,101.201978850628
4723,100.770402932794
8328,101.088651022001
9465,101.233195702976
15628,100.549273923403
17467,100.689826823912
19712,101.207821254288
21686,101.047964305905
23419,100.821142311126
23849,100.028535990064
25056,100.507480296083
29597,100.375883921143
29923,100.577560541034
30064,101.252332783192
33367,100.984515845207
37433,101.043462301227
41467,101.61092365323
62848,101.293830902835
64548,100.959504924138
71168,100.984150193427
72368,101.081322840342
82625,101.354917806667
85620,100.752089196106
87770,100.82653716831
96903,100.829923168691
100414,101.059379010372
104220,100.918867985199
117420,101.75222827938
117762,101.822624460275
118982,102.311518443846
121599,102.683586861326
125154,103.312350377278
130037,102.848777420359
130850,102.691728106045
133601,102.819408466517
136237,102.423755772388
145362,102.498405906407
154424,103.014369430982
155407,103.211183137887
155702,103.384639246933
157679,102.201965494196
157757,102.830842921699
159192,102.427865876902
162165,102.935953782656
162428,102.50612398566
163652,102.740386978785
166922,102.503977565707
166957,102.767563180078
170848,102.86938623683
172489,102.858071297561
177294,103.321890797107
191706,103.146559044723
191980,103.066206833175
200067,103.092228758188
206188,103.837579432911
219054,104.166589593946
222009,105.062323610722
222376,105.184067159786
227347,104.911650443597
227676,104.567282430268
229070,104.091908397479
231082,104.303898850619
231592,104.075853852414
232211,104.144811942262
237716,103.381151265995
240682,104.209581414333
241857,105.012867975103
242425,104.029981548342
243244,104.550183953471
245073,104.526261326946
260051,104.876613392789
262204,105.284387945417
276393,105.276754416109
279349,105.545883689341
280815,104.591063372015
282107,104.425275899447
291199,105.122974395083
296040,105.062796511299
297487,104.547672737354
