"jumpTimes","jumpSizes"
0,100
1059,99.7467453023123
5362,99.6960284442612
5949,99.3700916326756
6709,99.5158987420172
14083,99.0120523328453
22674,99.2396052576181
25111,99.8075762416614
30023,99.323975289032
30368,99.9606605847212
37305,99.6057185429732
38515,100.006869942085
40609,100.458062912331
40754,100.162069530146
42511,99.8947465849278
51888,99.6365360686115
56066,99.974511112232
61859,99.3823166957661
67346,99.2560905599883
69718,99.3375269341285
70714,99.3051584737454
88543,99.5835686529074
90723,100.140810398171
94175,100.241564060725
104796,100.666455238473
108070,99.8053844465658
108731,99.8411274297499
110384,100.811625566173
113486,101.949737452314
119949,102.435548432326
126021,102.438620636324
126627,102.088203882993
127745,103.29693285687
134584,103.288822543337
134921,103.43163021355
141797,103.69311026325
145264,104.273788520042
146567,103.647638754944
147877,103.773471500717
148749,103.310048483153
150164,103.890117096834
160252,103.668340120617
160434,103.620201633388
162325,104.011832039419
165915,104.59834524402
176290,105.018361317629
186481,104.447902090205
189487,104.354673607304
191661,104.794595795476
192806,105.558421978741
193438,105.736237559657
199192,105.208425775146
201894,106.10036363248
210181,105.667136428711
212053,106.717698608755
215198,106.546091403024
216484,106.684138646211
220791,106.630213436206
224752,106.667724550795
228395,107.029512666948
239407,107.46585433547
253866,107.752796862051
254121,107.369669979041
256836,107.153143252767
257410,107.430046914666
263625,107.350373880592
264372,107.406917584122
270252,107.034224033559
270484,107.019917065958
277889,107.177821427444
278499,106.616508082893
279445,106.850062592773
281375,106.695779119126
281834,107.263666699617
290543,107.421562795488
292385,106.895259272959
297880,106.305738878216
