"jumpTimes","jumpSizes"
0,100
117,98.7885534499636
957,98.2737486653092
3658,98.3229516008715
7719,99.1059099858192
9555,99.3461621493337
15064,99.1414886861155
16808,99.2388055100546
17203,99.5716382777116
22130,99.9812481445626
25245,100.588794075855
26803,100.527430617554
38738,100.705294097546
43401,100.593686911914
46678,100.139485984542
60790,100.739908524647
62163,100.17975498635
65244,100.531604950212
68286,100.805102424999
71737,99.2096833296364
76804,99.77295973199
82534,99.4905541055128
83771,99.3903148953497
85384,98.9993327656926
85616,98.2250627488903
89258,98.2850280591382
92487,98.2921695130506
93516,98.6351875776178
95225,98.6822359936033
102803,98.4224704060764
104337,97.7823025891872
106697,97.5494974749797
110390,96.4877577719649
131060,96.7709297963247
133163,96.6372770525173
138974,95.7445645946867
145958,96.0012423098864
156459,96.1066021223477
158001,95.8600814252433
158090,95.9107862031774
158671,96.4058153088197
162945,96.7625470399938
162974,96.4298657716415
164829,95.4447832598084
169693,95.9284300735644
170056,95.7276912299807
170536,95.3230329681902
176583,95.2765560329874
177705,95.3991587514754
178296,96.0014490071608
178314,96.8981583117551
179769,97.091065374759
184239,97.6984565537315
189041,98.3177505503411
190310,98.9644629145249
192985,98.1933929680293
204703,98.7661951316107
207590,98.9208071025354
208526,98.9339860760277
208831,99.0571500460569
222058,99.1547542584069
224895,99.0890701969817
225198,99.3084230229182
233527,99.0104942476672
234012,99.3627551532946
236807,99.0275686178046
241040,99.1769757973315
241776,99.380528541686
246346,99.4530926487254
258788,99.5472648156093
263699,100.498969574304
263956,101.146489266973
273434,100.446893912625
274085,99.7411931431507
275660,100.724682155987
281592,101.2132498868
283744,101.432021308891
288006,100.979168734356
288402,100.097547486324
288517,99.7991137430574
291566,99.5071186809773
294376,100.034292768453
