"jumpTimes","jumpSizes"
0,100
517,99.5580593118907
2438,99.273295628031
4567,99.873508592988
11265,100.746301515668
11709,100.254482174052
20483,100.45715039201
22519,100.113336124965
25288,100.656454614115
30645,100.073812676718
34229,99.618279164327
51909,99.3930589171055
66002,99.3036628438185
66569,98.6298549752436
74618,98.0495061735599
77690,97.9504558383535
79929,97.8609554344212
81518,98.0318748003204
84756,96.6512358781784
85426,96.5065457279854
95448,96.675649568755
95743,95.9454833532471
106534,95.6408563766646
108090,96.2877546001668
111508,95.665348346498
111646,96.4866716027104
113061,96.561343967991
123192,96.934245418542
126041,97.4589877735433
133379,97.6681988457325
138216,97.5745459720844
150025,97.3030722903941
150547,96.5582271345377
151247,96.1086526107693
151705,96.5637540840561
151753,96.6526468123576
174315,96.3541514124762
180606,95.9098050635208
180648,96.2940489190384
186406,96.5032587622867
195590,96.9013693535419
200643,97.2183014502081
204559,97.6471684005264
217045,97.5145177604977
223781,97.746031059083
228691,97.818904931636
228718,97.3610797231686
232536,96.7880412229812
247140,97.3660447000845
255128,97.5583616181238
256383,97.4771224378422
259835,97.5327875070736
264199,98.0582673514814
272241,98.0387118043781
275184,97.714288215324
276488,98.2698549755595
278230,98.4351345503071
284041,98.4459160874335
285798,98.5100590928293
288797,97.9160371985048
294584,98.6850086338409
