"jumpTimes","jumpSizes"
0,100
1417,99.8868823633526
3066,100.391742089921
20654,100.582841071664
22187,100.091345555435
25076,99.0305257226315
29487,100.0377264468
36795,99.7959686725653
42915,99.5364358412268
53250,98.9600642658678
55667,98.267709711496
57374,96.8853172394324
68108,97.9783373144374
68517,98.2153385332531
73983,97.8060600001543
78853,98.5132278809193
80325,98.4570863512795
95674,97.2198847002168
99655,97.9452797986202
102149,97.816147982857
103463,97.3504268971944
107515,96.5134376783488
108179,96.2603274312425
109157,96.1282551812475
109763,96.3597271783085
111262,96.2156986042335
123931,96.6854101052195
125751,96.3945266037675
126161,96.0978151533029
126971,96.1516240077519
131027,96.2653422889175
133743,96.9081828652475
134177,97.4986796496529
135171,97.273881243863
137872,97.2005265548459
153063,97.7753503677322
158552,97.7710120873665
163538,97.5809659889717
173923,98.4106061864076
174261,98.323452757258
179453,98.000788635488
179653,98.7790305619548
183424,97.927781201455
188646,97.8548503927584
190251,97.8446161968842
196434,97.7459962224244
197947,97.0236253280558
203677,96.9785139787078
208256,96.7980005041504
213456,97.5722656281162
215110,97.6384088100044
233150,98.0045695210527
234160,98.5009592437908
237315,99.3902477729808
238753,99.3989763752517
249069,99.2120676208285
251277,98.3101897734708
260940,97.6566492595235
262810,97.3990444786796
265446,97.3744240303535
271092,97.6316763741142
271145,97.5042581534002
275893,96.5796577694737
282273,96.1917398084499
285252,96.5928910469476
289145,97.1140222213846
292035,97.0270715480612
299179,97.0051880416545
