"jumpTimes","jumpSizes"
0,100
9051,99.5117951849619
18621,98.8483198497287
19517,98.8967541904079
26718,98.8120195828486
34341,98.5911150969928
36299,98.9690416505572
37933,98.614464095032
43357,99.0682609184592
47335,99.537320357731
48661,98.875484149159
57690,98.3961008629334
59144,98.4925282795879
62284,98.5770268458707
63746,98.6733817003128
64826,98.4758980626627
70538,98.3038406315464
74342,99.3271693371504
79804,99.1526858493097
80439,98.8735260526602
86949,98.4182439527338
95952,99.7474056110928
104289,99.2814263509124
106302,99.7128180049002
108969,100.397589085896
113857,100.37381304655
118369,100.432453430759
119653,100.356090194771
121181,101.011794942901
124909,101.028191462102
135100,100.608541109706
138997,99.5285709436096
140629,100.34359851939
142228,100.078829813141
144281,100.406922014156
153777,100.083244481175
158051,100.285805529863
160079,100.595113315652
161386,99.7656444948147
169754,99.8845634425059
170407,99.5560211865447
172302,98.9913137800565
172584,99.9925216505301
184929,100.757811766141
189240,100.099941489605
192714,99.339301740725
193090,98.8210288492164
196570,99.379372861931
197387,99.2190869802117
200753,98.0802996383305
204620,97.8197811070785
206114,96.8102708183254
215718,96.7956279168411
221082,96.6102042245904
224298,96.4079291563613
227971,95.7129739536973
228928,96.5587115170226
232301,97.3373200612862
234129,96.3975218407942
248042,96.3811786234391
252350,96.4829975296256
255093,95.4483390296505
260288,95.4831399462441
261328,95.7883689773643
267577,95.7343589359116
268633,96.0960437122553
284473,96.0765806373618
289897,95.554699452596
297870,95.9311414811448
298414,95.525534394641
