"jumpTimes","jumpSizes"
0,100
4618,100.202957368787
11696,100.267032846147
12538,100.22767337255
13142,99.7970726038489
17830,100.118314643456
26041,100.134495642177
27810,100.190944392784
28476,100.154716885954
29432,99.4244858731932
32354,98.6398549053365
33305,98.5342394494652
36400,98.492871420666
37769,97.7316067644009
41837,98.370998080308
42816,98.9314572107696
43812,99.2416166367111
43928,99.6901894281447
44229,99.8100074928532
51008,100.706762980583
54788,100.284166557636
55357,99.9379917378502
58083,99.6462384663329
59523,100.135423302804
71982,99.582319959769
78457,99.5706009560235
80364,100.564237389768
85082,100.684852742675
87535,99.6994328361146
88398,99.3962709273955
92050,100.092368860142
101978,100.253517295798
103347,101.470634997873
105304,101.573024557116
113660,101.319351736129
116052,100.731001367388
117470,100.977399346805
129752,100.824429916644
133057,101.504988782529
135809,101.645597022285
137586,100.909504199548
145310,100.938066835555
149810,100.932426938362
153638,100.976943906069
161370,100.834135022132
164652,101.28972771218
170498,101.818309520585
170680,101.478394187107
176078,101.562128719172
177527,100.704192242319
183907,100.41532067078
189245,100.523131236625
202585,100.265960801738
203273,100.154634734284
204678,100.195214446322
209644,99.7303506698908
210076,99.4443352857645
213617,99.6032503266691
213733,99.7011438532446
216431,99.6063462460891
217723,99.5989868140431
223506,99.4352110243308
231805,99.2270507290623
233964,98.7784876282374
236405,98.1272503819177
240584,97.957234348416
242708,98.5391569631059
250022,99.2496078314714
256009,99.6377429614647
257644,99.8731303039645
258944,98.7067733796661
260297,98.8107147897751
260805,98.822830846311
261531,98.9166040496672
266578,99.8310202340389
266909,100.296059431482
268550,100.63061134344
282986,99.5170064910337
287253,100.133749949617
295784,100.041483370773
298579,100.254667702536
299282,100.460051842551
299855,100.089754716406
