"jumpTimes","jumpSizes"
0,100
8787,99.8266216268319
15626,100.48859607225
18000,100.549927303503
25652,99.5778988916333
37413,100.537862556373
37462,100.351769169599
41804,100.691536920113
51180,101.23680996451
53590,101.185634691946
55443,100.613046830827
55809,100.270060281269
61082,100.079978644337
67002,99.5696299842546
69981,98.765883464555
71548,98.3664183724334
81745,98.51685083378
89307,98.6956522463549
92115,99.4014169567153
93127,99.4689803979475
95162,99.1695043662275
96139,98.9318925571749
96717,99.0399365486068
97704,98.7080017769013
99338,98.5973917369022
106502,98.5197922931835
107608,98.6760575531789
111599,99.5140134774494
111622,98.9927408105815
122242,98.6091808136928
122965,98.3826616538899
123018,98.3498510110047
124458,97.5153835074254
125919,97.4543533307597
127954,97.9947534806147
137659,98.333757497515
145163,98.5165857061377
147879,97.9612994613648
148471,97.7403142930652
148801,97.9412371348421
156686,97.2470935686247
172086,97.7539250409285
172732,98.4258120801712
173151,98.754498748668
175537,98.7651633555901
177447,97.873374180396
177573,98.2387768294857
180925,98.1227629549556
186431,98.2368203612878
188454,97.3513175670348
188945,96.8343460077637
191890,97.3878480517213
199159,97.3046693405255
202075,96.7668543603895
204822,96.3072507476675
210968,96.4376516332665
213849,97.0439240590793
219209,97.9722748883247
225783,98.3687531812733
225982,98.9049389550353
230197,98.2558968304768
235208,97.8233963036336
235683,97.6577210451614
237878,97.8113565674404
255667,97.5342740817034
271567,98.1725046218977
273493,98.9465202945256
275953,98.8375703448464
278992,99.337543845535
280530,100.101564272238
281407,99.7339325510022
287278,99.9519475298941
290489,99.9594514716475
293523,100.351880292194
295118,100.182930922416
