"jumpTimes","jumpSizes"
0,100
3562,100.632347980387
5271,100.514502613157
17875,100.686339653893
20752,101.196113697326
21063,101.244531568793
22391,101.405048395993
24505,101.427196094347
30403,102.733645702794
39938,102.74989725794
41332,102.793147721919
41860,102.456516463912
45793,103.210568276403
46832,103.258058599588
49556,102.952545356263
51370,102.853493577992
51952,102.848128352624
56039,102.738219095403
57076,102.808558577807
57675,102.963442597032
63749,101.916158605692
67047,102.311626104852
73886,102.277554127872
82793,102.503963082237
89291,103.115175733151
90507,102.86722751616
91473,102.537617152378
97644,102.783454600602
100555,102.403611822246
102233,103.361829718625
104692,103.582755609221
105666,104.044582561475
109261,104.118842121816
110350,104.256550042392
112236,103.499681912932
113722,103.529378898647
116322,103.551324117902
117475,103.885189549365
118974,102.801165520829
121272,102.807842974524
125589,103.00760033512
131719,102.388974783441
135586,102.954892087754
143247,102.928989731325
145612,103.174612050611
147555,102.985922634045
151691,103.376062399474
153797,104.244828926569
156160,104.401140386534
162974,104.036292955037
164370,104.172953308532
165739,103.949788304922
168072,103.499185616706
179086,103.93614772836
179144,103.913221058201
184284,103.95264815364
188093,104.24810128133
188164,104.2473242427
191545,104.3258287201
194041,103.991299635614
199062,104.290846545353
202596,104.72449564187
205362,105.357762569436
212370,105.971973390893
214045,105.001311308347
220725,104.489851469885
222544,104.472101152804
241596,104.913190749406
243092,104.082425352534
247248,104.654610424634
250211,105.032894308139
251502,105.961604079242
251790,105.827370672472
262656,105.747096714169
262890,105.781255915137
265972,105.396354894175
267644,105.608557774675
271847,106.296112783681
272071,105.711756056352
272343,105.572812077233
273907,104.96535626849
274909,104.959317186185
275177,105.504663728839
275590,105.605239202392
278630,106.117271239071
282177,105.598560160689
292025,106.051434437874
296779,106.393800289076
298857,107.035765981233
