"jumpTimes","jumpSizes"
0,100
4766,100.151043692343
6841,100.233932663989
9585,100.359449616632
10282,100.148586818254
10470,100.328494526989
14948,100.124168353504
15685,100.287346936247
16980,101.141032762669
17383,101.508222234194
17647,101.60467019623
18368,102.4069104321
21026,101.936885382965
21750,102.737741598125
27490,102.392701525532
29652,102.307006850005
31849,102.972370777138
32516,103.040299024808
36007,102.596846897393
40888,101.853608290946
48863,102.096002775799
49041,102.639493139798
49921,102.933186258383
58360,102.407485255035
58761,102.812461145275
59629,102.945226157335
64039,102.549180147997
73315,102.02709028289
82354,101.616706937704
86364,101.920165660124
100554,102.62998971561
102984,102.423359749702
109717,102.795424313957
112446,102.207942958735
113773,102.494681930665
116112,101.66125945231
116569,101.623140138608
119084,101.778247004493
120617,101.725694163773
123696,101.651090415045
126642,101.713691064994
128433,101.842354620028
135795,102.266311647334
140914,102.368710728949
146674,101.987268661001
150955,101.706586028181
158830,101.503062214796
159177,101.295393662183
162129,101.278628492661
172342,100.663997867154
174637,100.46459829193
177409,100.608134591859
185406,100.759090723005
191428,100.241515277727
197405,100.325974489131
199366,99.9250756405606
201737,100.122177122378
205235,99.9794945131596
206979,100.032898664697
210017,99.3094452271477
210637,99.6010915616092
214688,100.133477928019
214692,98.3442287556928
226686,98.449096520097
230329,98.8059178899265
231194,98.3476221176491
231507,98.0239853043361
233666,97.6027782150322
236435,97.4955943466435
247589,97.421164148153
256103,97.8251235559749
256814,98.5523115289268
260180,98.0326328569382
264182,98.2947943089552
267640,98.5220445840849
269564,98.9770647789644
277971,98.8785859146947
282675,98.5254008187339
283629,99.3132894602915
284135,99.6097671140244
297565,100.182419179608
