"jumpTimes","jumpSizes"
0,100
4353,100.128814506732
9560,100.324683850571
10785,99.3711222321922
15608,99.5265520263751
26705,99.6684290406274
37843,100.395504315882
39352,100.06680191037
52312,99.4290094998101
55351,99.4541428976048
57986,99.7836739101383
62312,99.6125411639518
63833,99.3986931062377
68534,99.1458339072533
73263,98.8853716691888
76710,98.8164227470264
77703,99.0637569829092
77890,98.3718471749842
79947,98.8739433507377
82663,99.1215996603359
88959,98.3879556382395
95742,97.6722736347961
95785,97.50372729689
98817,97.5490465702781
101654,96.9677725152526
116582,96.9269231959225
117343,96.2592597173662
125267,96.6426317668924
126006,97.0356371207511
126845,96.6441222872437
131196,97.7214327713984
136535,97.9429194170628
146650,97.9001922443617
147018,97.9537297891718
147550,98.7708798082522
147714,99.1648748635769
150879,99.1144535462265
157005,99.4560181263925
157054,99.6045970779021
165932,99.3335226633585
166083,99.4170143807532
173203,99.1312578719405
173804,99.0865196285178
176872,98.8323131747314
178568,98.6032518983211
179746,98.4803665788881
181993,98.0629074142317
182866,98.6761484859842
186682,98.4459648076075
189350,97.5757486036308
189464,97.6378456658254
193741,98.7868912503097
193838,98.7173919386804
195748,98.7621421087265
195796,99.4470251237048
199953,100.162509181374
200220,99.715919989408
200478,99.3216489721935
202096,99.0911860663118
202913,98.7772094338014
203151,99.0115695424692
206155,99.3095348108463
207168,99.5909296901093
207534,99.4256515002107
207834,100.056307878081
217531,100.411073105236
218862,100.832041520907
236490,101.362750738971
246028,101.781571873327
246556,101.221522515066
248920,101.211049935075
253064,101.026405131832
254073,101.010251361542
256799,99.3726917164335
256947,99.2169112817984
265526,99.4837011253231
278560,99.6202333916953
279492,100.010750982122
287501,101.098146532445
288461,100.844029493055
292044,99.8385321442794
293304,99.8488922214056
297330,99.588476433153
299317,99.8076269368254
