"jumpTimes","jumpSizes"
0,100
1864,99.7498503077644
2866,99.8048939679495
5257,100.3703351035
6622,99.854792736176
6689,100.055226916386
6879,99.92980061422
18136,100.253581988208
24266,100.293739293897
25424,100.113492234444
26674,100.358324286514
30895,99.9188187252168
32125,99.5997691334321
37241,100.177292500876
38668,100.373701887183
39972,100.504772629832
50952,99.2890715486271
52601,99.5255468923831
52943,98.4080540284906
57782,98.2941180140167
60854,98.0524321161262
63507,97.2159778648005
72341,96.9774233924325
73269,97.6352387045415
87676,97.969108968843
91350,97.6184075142965
98591,97.4135392886041
106451,97.6530027338006
108806,97.959448848693
109451,97.3456572203576
111302,97.5328578263266
119621,97.8991773263147
122671,97.4990039489912
123272,96.7497151047347
124297,97.4423795170252
125543,97.2167692154269
130666,98.109955264134
131579,97.5970573948592
135193,97.3000411371813
136619,97.3747650138654
138623,97.1029754023193
139526,97.7984850493981
139928,97.9660493468612
140292,98.4566874426964
141920,98.566733766531
146256,98.7403811910116
157515,98.4251198546113
157931,98.2069000833522
169137,98.2408063577004
169696,98.1095774936016
170722,97.87439724581
172098,97.7530141225841
173477,97.969026405604
175577,97.9843519936956
180615,98.7849658318737
182836,98.5880638820112
185243,98.809725299158
191634,98.6839030686203
199555,98.9799022656988
203017,98.8634426317089
204656,98.9414819815777
204976,99.3304541376424
208155,99.5226341906432
214745,99.4396246440112
217346,99.0946123097871
220969,99.7024073295557
222738,99.9528279344529
226293,100.084957501157
230359,100.176199610502
232506,99.8723323569068
237203,98.843659655223
239025,99.7923818307871
239238,100.117439189564
241643,98.8466189614211
249123,99.5809994212846
257746,98.9769327359832
262753,98.9105780347272
262838,99.4585417557735
264238,100.843089977019
265249,101.774738080435
278034,102.054346130398
278432,102.64842926596
279491,102.909026771101
282103,103.496858560385
286313,103.963521421615
288579,103.323468164055
288991,103.352022164504
291179,103.010327934365
291213,102.591815346662
293892,102.08296919205
294238,102.189927921292
