"jumpTimes","jumpSizes"
0,100
7710,99.9396189908935
7995,100.802770167596
9074,100.756376249963
10026,100.691664431255
16636,99.9266504940333
17397,100.331036487138
18609,100.869864559452
26850,100.442110972761
29951,100.782356363417
31045,101.581211480767
32994,100.47125194787
40858,100.480115638423
44879,100.350771020495
45357,99.8912439664766
46023,100.278241664069
47181,100.043455979182
55927,100.201315646737
57308,99.71198735539
58558,100.259565394849
61131,100.861185035888
61695,100.254984335859
94164,99.9815464165999
95556,99.4221740269246
102466,100.349149530488
105142,100.149566605258
107896,100.786004457433
109084,101.218201294596
120103,100.910516782305
120425,101.398841482687
123088,101.499428207132
124670,101.036612051089
128827,100.635653612882
129721,100.71767140308
130378,100.081660848544
140098,100.218213451362
140339,102.025413303185
141790,102.011538267833
143426,101.961272727451
146588,101.533558303821
147930,101.653248857892
148679,102.497975001689
153727,103.060532987015
154221,103.191736237835
156426,103.091917750716
159784,102.788699078805
160621,102.372024706113
167339,101.981188721965
172677,102.317890723748
174512,102.31536821792
179215,102.147260993498
183340,102.913856627948
183451,102.312660949058
183537,101.672633122286
186719,102.136778849055
186890,102.779727704484
190030,101.703166088881
195904,102.623949416162
201385,102.934548869108
204885,103.992237619719
207177,105.118658721882
209921,104.997505945412
212111,104.699692872971
213996,104.947679254399
221919,105.341865161214
223678,105.032779386307
232514,104.744026486824
233940,104.523956137902
238043,105.746328058851
239197,104.898749017139
241433,105.13506770417
241478,104.503348933029
244776,104.474754198776
254272,104.640937758394
268705,105.416560638254
276767,104.551769287304
277999,104.362765252207
280259,104.448997795251
283372,104.306718451351
285434,104.173355887388
285886,104.412061708632
286396,105.192685523595
287360,106.11004300408
294452,105.980750431345
